(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
(x,y,z,yaw) = (199.0,-239.0,5.199999809265137,-52.0)
